id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
701,5,Franck B,5.0,Rédigé le 24 février 2019,Une vraie découverte de la cuisine coréenne,"Ce fut une première, et qu’elle réussite. 
Nous connaissions bien les cuisines japonaises et vietnamiennes, mais ce sont de nouvelles saveurs que nous avons trouvées. Nous étions cinq convives et avons tous opté pour le barbecue. La viande coupée en tranches très fines marine dans un jus qui est utilisé pour la cuisson sur une plaque en fonte placée au centre de la table. L’accompagnement est composé de multiples petits plats : ri, choux mariné, champignons, pommes de terre rissolées au miel, ... Des saveurs fines, exotiques, nouvelles et un vrai moment de convivialité avec un accueil raffiné et attentionné."
702,5,se0lahj,5.0,Rédigé le 10 février 2019,Impeccable!,"Super restaurant, tenu par des coréens ! les doyens de la cuisine coréenne à Lyon depuis plus de 20 ans , service magnifique, cuisine succulente , vraiment au top je recommande !"
703,5,Tocaj69,5.0,Rédigé le 10 février 2019,Gang Nam discovery,Découverte de ce restaurant coréen gastronomique avec des spécialités locales. Nous avons tester le barbecue coréen avec ses morceaux de bœufs marinés très tendre et la technique de l'arrosage avec la sauce. Un délice et un cadre raffiné.
704,5,Kebzou,4.0,Rédigé le 5 février 2019,Très bons sushi,Les sushi sont très bons. Cependant un peu dommage de ne pas avoir le droit de choisir la composition de l'assortiment de sushi à 21 euros. On ne retrouve donc presque que des sushi au thon et au saumon.
705,5,Lisa-Tanguy,3.0,Rédigé le 2 février 2019,Vrai coréen,"Nous y sommes allés un samedi midi : il était plein donc revenus 15 min après. On a été installé à une table ""traditionelle"" du coup avec d'autres personnes...
Entrée raviolis légumes (Gun Nam?) : bons. 
Plats Bibimbap au boeuf : alors là un peu déçus. Il était très bon MAIS le boeuf en très petite quantité et limite haché donc goût réduit. Et la portion de riz insuffisante par rapport au bol (et au prix) .
Nous n'avons pas pris de dessert. 
Rien à dire sur le service qui est satisfaisant  : d'ailleurs ils parlent réellement Coréen"
706,5,mylene tavernet,5.0,Rédigé le 26 janvier 2019,Barbecue coréen délicieux,"Fan de la nourriture coréenne, ce fut une belle surprise pour un choix un peu au hasard ! Je n'ai goûté que le barbecue coréen et ne prends toujours que ça tant il est bon (mais un peu cher...). Accueil chaleureux !"
707,5,lcx69,5.0,Rédigé le 14 janvier 2019,Très bon rapport qualité / prix,"Ici vous ne pourrez être que satisfait, de l'accueil très chaleureux et courtois, aux plats qui vous seront servis, délicieux, et d'un très bon rapport qualité prix.
Pensez à réserver car la place est très courue.
En tous cas il y en aura pour toute la famille. Chacun appréciera et trouvera ses plats."
708,5,Elodie T,5.0,Rédigé le 13 janvier 2019,Un régal !,"Après plusieurs mois à chercher un restaurant coréen dont la cuisine est représentative de la gastronomie coréenne, nous sommes tombés au hasard sur le Gang Nam, bondé. La réservation est indispensable le week-end.
Nous avons pris le menu coréen (60€ pour deux) avec ses raviolis grillés et son barbecue coréen. Les saveurs sont authentiques et le service est agréable et bienveillant. Nous regrettons juste le nombre d'accompagnement, un peu minimaliste par rapport à la ""tradition"" coréenne.
Nous conseillons et nous reviendrons sans hésiter !"
709,5,Ludo D,3.0,Rédigé le 12 janvier 2019,Repas un samedi midi,"Qualité de la nourriture excellente et très bon rapport qualité/prix.
Seule ombre au tableau : la qualité du service. Serveuses pas agréable du tout ni sympathique."
710,5,Nathalie P,4.0,Rédigé le 10 janvier 2019,A découvrir la cuisine coréenne,"Un restaurante au décor chaleureux et intime. Des menus midi et soir ainsi que pour 2. Nous avons pris le menu Obento à 17€ divin et copieux. Il faut goûter le kimchi, un goût particulier mais apparemment bon pour la santé. Serveur accueillant. J’y retournerai avec plaisir."
711,5,jujuorchidee,5.0,Rédigé le 6 janvier 2019,Excellent restaurant,"Excellent restaurant, le patron et les serveuses et serveurs très très sympathiques, nous avons pris le menu à 60 euros pour deux, raviolis fruits, et barbecue coréen, un régal, les portions de bœuf mariné au soja conséquentes pour deux avec beaucoup d accompagnements, c est à nous de faire le barbecue, on nous explique au début et après c est à nous de faire à notre rythme, on c est régalé,

On va revenir avec des amis cette fois ci pour leur faire découvrir"
712,5,Lolyo,4.0,Rédigé le 2 janvier 2019,Ambiance et qualite,"Restaurant de cuisine coréenne dans une ambiance plutôt Cosi.
Essayer le bibimbap (assiette complète) et pour ceux qui n'ont pas peur des aliments relevés le kimchi.
Le restaurant a également a sa carte pour les irréductibles des sushis (pas testé).
Vraiment une bonne adresse."
713,5,Cadrinou,5.0,Rédigé le 27 décembre 2018,Excellente adresse coréenne,"Une adresse coréenne que j'adore !
On y trouve des sushi bien frais et délicieux, mais surtout des spécialités coréennes dont je raffole (notamment le Bibimbap) et dernièrement le Gu Jeol Pan.

Je recommande vivement cette adresse !"
714,5,Geoffroy B,5.0,Rédigé le 18 décembre 2018,Excellente adresse,"Tout est soigné dans l'établissement, de la décoration à la carte très fournie en passant par le service ! Une belle découverte. Nous avons pris le plat Coréen avec bœuf en fondue à partager. Service très bien réalisé et attentif. Rien a redire. À part peut être le prix (30€ / personne pour ce plat) mais excellent moment et envie de revenir."
715,5,Eric,5.0,Rédigé le 17 décembre 2018,Excellente table,"Nous étions à trois et nous avons pris de menu : un menu solo et un menu duo et les deux menus étaient excellents, copieux, savoureux. Nous recommandons vivement 

Une belle découverte"
716,5,Sab M,5.0,Rédigé le 24 novembre 2018,BBQ coréen délicieux,"Un super moment passé dans ce restaurant grâce au service impeccable et au BBQ coréen. La formule est très copieuse et variée: raviolis en entrée, viande marinée à cuire soi-même, accompagnée de fleurs de lotus confites, choux chinois pimentés, salade d’algues, beignets de courgettes, soupe midi et bol de riz aux légumes. Les serveurs discrets sont à l’écoute et très professionnels. Je recommande!"
717,5,Lolyo,4.0,Rédigé le 17 novembre 2018,Decouverte de la cuisine coreenne,"Cadre très cosy et 1 cuisine de qualité avec des plats non connus.
Une cuisine différente de ce que l'on connaît tous de la cuisine asiatique.
Je recommande les bibimbap et si vous aimez la cuisine épicée le kimchi.
Très bel endroit et très bon. 
Ils ont également des sushis si besoin."
718,5,Niki-LND07,5.0,Rédigé le 11 novembre 2018,Excellent notamment pour la cuisine Coréenne,"Vous passerez un agréable moment dans ce restaurant notamment pour découvrir des spécialités coréennes (barbecue Coréen semblable à une pierrade, bibimmbap, bulgogi). Le service est de qualité et le lieu chaleureux. Je recommande vivement"
719,5,Papillonneuse,5.0,Rédigé le 6 novembre 2018,Sans hésiter le meilleur restaurant japonais de Lyon !,Une entrée japonaise un plat coréen ou le contraire ? Une très bonne expérience culinaire dans un très beau décor !
720,5,Estomyelle,5.0,Rédigé le 4 novembre 2018,Excellents bouillons et plats raffinés,"Envie d'une escapade en Corée? Au Gang Nam vous des plats traditionnel dans une décoration chic et dorée.
À deux, nous avons choisi en entrées les galettes aux fruits de mer et les raviolis grillés. En plats un ragoût de tofu et des brochettes de poulet.
Nous reviendrons déguster le barbecue coréen en plein hiver! Fortement recommandé."
721,5,SoStroug,5.0,Rédigé le 24 octobre 2018,"pour passer un moment tranquille à discuter , partager autour d'un bon plat, c'est le bon endroit","deux collègues et amis végétariens se retrouvent pour discuter, partager dans ce cosy restaurant coréen de la presqu'Ile.  l'accueil y est professionnel, et (le seul) plat végétarien proposé y est très bon : le Dolso Bibimbap fait de riz et de légumes cuisinés.  vous avez le choix de la sauce (piquante ou pas) - pour passer un moment tranquille à discuter , partager autour d'un bon plat, c'est le bon endroit"
722,5,Melvin996,5.0,Rédigé le 5 octobre 2018,Belle découverte !,"Nous étions posés à un bar à tapas non loin de ce restaurant et les cocktails pas fabuleux nous ont laissés septiques sur la qualité probable du repas ...  ayant envie de tester d’autres saveur nous avons vu ce resto pas loin et ses notes flatteuses.

Au final une superbe découverte, des saveurs, une culture, un savoir faire dans le service, une volonté de satisfaire le client qui n’existe que dans la culture asiatique.

Un réel bon moment, un « barbecue coréen » au top.

Un grand merci, nous reviendrons."
723,5,Franck T,5.0,Rédigé le 2 octobre 2018,Vraiment délicieux,"C’est par hasard que nous sommes entrés dans ce restaurant et le hasard nous a vraiment gâtés ce jour là.
Une cuisine très raffinée qui sort de l’habituel. Un service discret, efficace et agréable.
Des prix un poil élevés mais cohérents avec la qualité et la quantité.
Bref un restaurant où on se fait vraiment plaisir."
724,5,jc69002,4.0,Rédigé le 15 septembre 2018,Que du bonheur...,Très bon moment en famille dans ce restaurant qui est toujours rempli. Les connaisseurs apprécient l' endroit.
725,5,ELOISE_MBo,4.0,Rédigé le 2 septembre 2018,Belle déco et bons petits plats,"Première pour moi dans ce très bon resto du centre. Vous aurez le choix terrasse ou la jolie salle à l intérieur. Je n avais pas réservé le serveur m a gentiment demandé si je pouvais libérer la table dans 1 h 30...pas de problème. J ai pris un menu a 30€ c est copieux.... heureusement que j' étais seule sinon il aurait fallut de dépêcher. Délicieuse salade très fraîche et bien aromatisée suivie d'un plateau composé principalement de poisson et riz le tout avec nombreux scampis panés. Je me suis régalée... thé comme boisson et petit café...une bonne adresse, un service impeccable"
726,5,Berrymcgregor,5.0,Rédigé le 2 septembre 2018,Vraiment délicieux,"Comme la dernière fois, tout était délicieux, peut-être même encore plus. Service toujours aussi parfait, aimable, et plus rapide que la dernière fois (bien que le restaurant soit plein). Je recommande le saumon teriyaki, à tomber!
Nous n'attendrons pas aussi longtemps pour revenir!"
727,5,Sarah D,5.0,Rédigé le 1 septembre 2018,Génial,"Super bon, très bon accueil, pas du tout déçu ! Plats inconnus mais délicieux, très bien épicés. Je recommande ++++ !!"
728,5,Kuroe13,5.0,Rédigé le 28 août 2018,Jamais déçue,"Après une première venue cet hiver, j'ai réitéré l'expérience afin de faire découvrir ce restaurant à une proche. Nous avons opté pour le bulgeogi (barbecue coréen) pour 2 à 60€. Six raviolis (par personne) en guise d'entrée, suivis d'une petite soupe miso, puis du bœuf à faire cuire soi-même sur le petit barbecue, accompagné de différents condiments (kimchi, brocolis, riz, œuf et morceaux de patate douce).

Conclusion : délicieux ! Très copieux mais s'avalant sans problème (la cuisine est saine, ça se sent et ça se voit !). Le personnel est également toujours aussi agréable. Je regrette juste qu'il ne nous ait pas un peu mieux expliqué le fonctionnement du barbecue."
729,5,Sofia C,5.0,Rédigé le 27 août 2018,Plats délicieux dans un très joli cadre,"Nous avions réservé pour 2 un vendredi soir et nous avons bien fait, une heure après l'ouverture à 19h toutes les tables étaient occupées, terrasse comprise. 
L'accueil était aimable, très poli, les serveurs prennent le temps d'expliquer les plats si l'on a des questions. 

La carte est très variée, offre des possibilités de menus mais aussi de plats et entrées seuls, à partager, etc... Il y a de quoi trouver son bonheur. 
Service rapide (pour une arrivée à 19h), chaud et appétissant. Et surtout... les plats étaient savoureux ! Et en quantité suffisante.
Dessert très bon également, et thés vert et jasmin idéals pendant le repas. 

Nous reviendrons !"
730,5,Bo E,5.0,Rédigé le 22 août 2018,Top!,"Parfait!
Très bonne nourriture et personnel très accueillant !
Dîner avec ma femme enceinte et ma fille de 2 ans 
Très bonne installation sur une banquette très confortable"
731,5,Amandine M,5.0,Rédigé le 14 août 2018,comme un air d'Asie en plein Lyon,"nourriture excellente
j'y suis allée plusieurs fois, je n'ai jamais été déçue
endroit très mignon
excellent pour se retrouver en couple ou en amis
je conseille"
732,5,CMF,3.0,Rédigé le 4 août 2018,"Formule sympathique mais pas de  quoi ""laquer"" un canard !","Nous avons pris la formule duo ""viande sur grill"" pour 60€.
Après une entrée de beignets cuits, nous avons eu 4 petits plats de légumes ainsi qu'un autre plat à base de riz pour accompagner la viande à cuir (bœuf) sur le grill installé pour l'occasion sur la table. Je ne cite pas la soupe (bouillon) que l'on peut très facilement s’abstenir de consommer. Sinon, cette cuisine reste tout de même dans son ensemble très bonne.
Accompagnée de deux bières Coréenne notre addition est monté à 70€ ce qui me parait onéreux entre notre choix et les repas servis. Petit conseil ! laisser manger les clients à leurs rythmes (chargement du grill en viande et enlèvement du plat)."
733,5,Youssef B,5.0,Rédigé le 30 juillet 2018,Excellent repas,"Je recommande ce restaurant ! 
Les raviolis grillés en entrée + la plat de saumon étaient excellents et très délicieux"
734,5,vannou,3.0,Rédigé le 29 juillet 2018,Bien sans plus,"Nous avons dîné a 6, pris 4 fondues jap et 2 fondues coreenes. C etait bon mais sans plus et assez limite en quantite.

La ou je suis vraiment déçu c est sur la fondue japonaise. Sukiyaki. Traditionnelement chacun trempe sa viande dans le bouillon quelques secondes avec son epuisette puis la trempe dans le jaune d oeuf et mange.ici La ( plus que froide) serveuse arrive, prend pratiquement toute la viande en bloc et la balance malu militari dans le bouillon... sacrilege!!!! Je lui ai fait la remarque et elle a fait comme si elle n avait pas entendu et ai du l empecher au deuxieme passage..

Sinon tres belle deco. Manque un fond sonore adapté. Boissons tres onereuses."
735,5,Fred1975_Lyon,3.0,Rédigé le 24 juillet 2018,Bien... mais trop cher !,"Restaurant agréable, climatisé (une terrasse existe aussi). Service plutôt rapide sauf quand il y a plus de monde (nous avons laissé tomber les desserts ayant trop attendus…).

Côté repas: c'est bon (deux entrées, deux plats), pas de doute… Mais les prix sont bien trop élevés par rapport au contenu des assiettes. Payer 15 euros par entrée est bien trop excessif. Les plats étaient à 17 et 19 euros, ce qui est plus correct mais toutefois un peu cher par rapport au contenu. 

Conclusion: bien (mais loin d'être extraordinaire non plus…) mais beaucoup trop cher. C'est la principale critique à faire"
736,5,Junegcg,5.0,Rédigé le 18 juin 2018,Au top,"Toujours et encore au top, tout est excellent et le barbecue coréen tellement bon.

Service discret mais professionnel ! Parfait"
737,5,Cédric T,5.0,Rédigé le 8 juin 2018,Saveurs de Corée,"Une belle découverte coréennes, loin des bar à sushi habituels.
Des saveurs et des plats très variés, dans un cadre dépaysant. 
De nombreux asiatiques vont manger là bas, c’est bon signe.
À tester."
738,5,Louismarieddevault,4.0,Rédigé le 23 mai 2018,Un peu déçue,"J’attendais beaucoup de ce restaurant coréen au magnifique décor et à la si bonne réputation. Le service est très aimable, la patronne comme le serveur. 
Les raviolis n’étaient pas assez cuits malheureusement. J’avais hâte de manger le bulgogi, qui malheureusement est cuit sur une plaque mais sur lequel on arrose de l’eau, probablement pour que la fumée n’empeste pas le restaurant mais qui enlève du goût à la viande. 
C’est très bon tout de meme, je suis peut être devenue trop exigeante avec mon bulgogi"
739,5,MisterWibz,5.0,Rédigé le 16 mai 2018,La corée sans le décalage horaire,"On est partie pendant 2h en corée, et on s'y est cru. Table dans le sol, la nourriture au top, le personnel sympa et accueillant. J'ai tout aimé!"
740,5,galinettecendree38,4.0,Rédigé le 2 mai 2018,Excellent j'ai adoré,"Je ne connaissais pas la nourriture coréenne: je suis venue pour les sushis et je me suis convertie aux plats coréens ! J'ai testé plusieurs plats tous excellents. A ma dernière venue, j'ai mangé une fondue coréenne, bon mais on a pas le temps de savourer car il faut bosser tout le temps ;-)
Une belle découverte, j'y retournerai."
741,5,COLOROUND,5.0,Rédigé le 28 avril 2018,Excellent restaurant,"Dès l'entrée dans ce restaurant, la décoration japonaise est raffinée avec ses nombreuses fleurs de cerisiers sur les murs. Nous avons été installés autour d'une table basse japonaise et on se croyait vraiment en Corée ou au Japon. C'était très dépaysant. 
La cuisine était délicieuse. Pour changer des makis et sushis, n'hésitez pas à gouter les spécialités coréennes. Les plats sont très fins et copieux. Un grand coup de cœur pour les ""Haemul Pajeon"" (galettes traditionnelles coréennes aux fruits de mer accompagnées de sauce soja et sesame°) et ""Daeji Bulgogi"" (Porc grillé aux légumes et à la sauce piquante accompagné de riz et condiments) qui étaient vraiment très bons. Un restaurant que je vous recommande."
742,5,antigone333,5.0,Rédigé le 11 avril 2018,Très bien.,"L'accueil enfin très bien et repas toujours aussi délicieux:  menu obento à 17 euros super complet: sushis, sashimis, soupe miso,  salade de bienvenue, brochettes poulet, riz et salade de fruit.... Très frais et produits de qualité"
743,5,Le Bourreau de Lyon,4.0,Rédigé le 28 mars 2018,Top et honnêtes,"Une super expérience culinaire qui aurait pu être gâchée par une grosse erreur de note révélé à mon retour chez nous. 

Joint par téléphone le restaurant s'est excusé et a régularisé. 

C'est rare et surtout c'est génial car cela n'affecte pas l'expérience culinaire qui est délicieuse et le service qui était parfait."
744,5,toyr1,4.0,Rédigé le 11 mars 2018,Très bien,"Restaurant avec cadre tres sympathique, accueil très bien 
Prix relativement cher soju a 15 euros.... service rapide et efficace"
745,5,Junegcg,5.0,Rédigé le 10 mars 2018,Au top comme avabt,"Très déçue quand le Minanee a fermé ses portes, j’ai été très heureuse de le retrouver au Gang Nam ! 

Toujours aussi délicieux, le barbecue coréen est identique à mon souvenir !

L’Asie qui change est au Gang Nam ! Attention on en redemande encore et encore"
746,5,FlipperYeu,4.0,Rédigé le 3 mars 2018,Très agréable,Le personnel est charmant et le cadre agréable et vu le nombre de personne venu déjeuner c’est une adresse connue des lyonnais. Les raviolis et le poulet teriyaki étaient bons ainsi que les accompagnements qui sortaient de l’ordinaire. Une bonne adresse ou je retournerai pour découvrir un peu plus la carte.
747,5,Nelly gavoty,4.0,Rédigé le 27 février 2018,voyage au pays du matin calme,"ambiance feutrée, décoration sobre et raffinée, 
plats typiques comme le Japchae, ou Bbimpap.
le gâteau de riz gluant sucré excellent et pas trop sucré. Comme j'aime."
748,5,marc P,4.0,Rédigé le 23 février 2018,Une bonne surprise !,"On passe par hasard, des gens sortent du restaurant et nous disent...allez y c’est très bon ! Et bien ils avaient raison ! 
C’est très bon et l’association de la cuisine japonaise et coréenne est des plus originale. 
Allez y les yeux fermés."
749,5,helene10000000,3.0,Rédigé le 19 février 2018,Très moyen,"Nous sommes venues entre copines. La carte propose des plats coréens mais aussi japonais. Les plats sont bons dans l’ensemble. J’ai pris un bibimbap qui était bon. Les prix sont raisonnables. Par contre, les accompagnements ne sont pas satisfaisants ni en qualité ni en quantité. Le kimchi fait pâle figure. 
Lors du règlement de l’addition, le chef patron qui nous a encaissé, s’est particulièrement montré désagréable et irrespectueux en nous arrachant la carte de crédit des mains, alors qu’il était au téléphone. Il considère le client comme une vache à lait."
750,5,Mickaël V,5.0,Rédigé le 15 février 2018,Extra !,Plats très bons et copieux. Service rapide malgré la fréquentation élevée à midi. A refaire certainement.
751,5,Clientadvisor,4.0,Rédigé le 10 février 2018,Pour changer du Lyonnais,"Restaurant coréen et Japonais, au cœur de Lyon. Très fréquenté par les Lyonnais eux mêmes, synonyme de stabilité dans la qualité. Peu de chaleur mais globalement bonne accueil tout de même, nous avons été vite servi un samedi midi, alors que le restaurant était déjà plein. 
Carte variée sans être comme dans certains restaurants asiatiques, trop volumineuse, plats bien servis, de qualités, pour une addition raisonnable."
752,5,Sarah M,5.0,Rédigé le 3 février 2018,excellent,"c'est vraiment mon restau coréen préféré. Cuisine typique. Service très accueillant. Dès que je reviens à lyon, j'y retourne!"
753,5,Don G,5.0,Rédigé le 31 janvier 2018,Repas de midi,"Réservé un mardi midi pour 4, le restau est plutôt beau et l’ambiance très coréenne!! Des bonnes raviolis en entrée et du porc/légumes en plat principal. C’est un peu cher mais la qualité est au rdv!! On a adoré!!"
754,5,antigone333,4.0,Rédigé le 27 janvier 2018,gang nam en janvier,Je n'étais pas revenu depuis un certain temps car j'avais eu le sentiment de déranger lors d'un précédent repas (lecture après repas). Cependant toujours très bon et  sain. Manque le sourire à l'accueil et pendant le repas
755,5,lcx69,5.0,Rédigé le 10 janvier 2018,Parfait,"Un rapport qualité prix sans égal, de très bon plats, y compris qqles sushis/makis pour les inconditionnels, et surtout des menus très copieux et à un prix abordable.
Accompagné d'une grande gentillesse du service, cela en fait un lieu a essayer (mais pensez a réserver ou à arriver tôt, le lieux est connu)"
756,5,GBurdeau,4.0,Rédigé le 7 janvier 2018,Très bon,"Venus avec des amis. Personnel très accueillant et plats vraiment bons (hormis les sushis pour le coup médiocres). Il vaut mieux rester sur les spécialités coréennes. Les prix sont un peu élevés (fourchette de 15 à 20euros par tête).

Il faut également enlever ses chaussures pour manger à certaines des tables du restaurant, et c’est agréable, d’autant qu’on a le choix de le faire ou non."
757,5,Kuroe13,5.0,Rédigé le 3 janvier 2018,Pour un dépaysement au Pays du Matin Calme,"Premier repas dans un restaurant coréen et quelle découverte !
Tout d'abord le cadre, vraiment très joli, dépaysant. Ensuite la carte : tellement appétissante (et les plats étaient largement à la hauteur, tant sur le plan visuel que gustatif !). Prix un peu élevés pour certains plats, mais le contenu des plats et leur qualité l'expliquent largement. Service impeccable, avec des serveurs très agréables.
Bref, rien à redire, tout était parfait ! Un restaurant que je conseille, aussi bien aux amateurs de cuisine coréenne qu'aux personnes qui ne connaissent pas !"
758,5,Stéphanie D,4.0,Rédigé le 12 décembre 2017,A essayer!,"Très bon restaurant Coréen.
Les plats sont très appétissants et délicieux. Le personnel est serviable et très à l'écoute. Je recommande ce restaurant et je vais y revenir avec plaisir."
759,5,Sakals,5.0,Rédigé le 11 décembre 2017,"Super Reastaurant, idéal pour découvrir la cuisine coréenne","De passage à Lyon, j’ai fait cette super découverte. Le cadre est simple et efficace, le service est rapide et accueillant.
Je conseille le Bulgogi !"
760,5,Delphine F,3.0,Rédigé le 4 décembre 2017,Bien,"Découvert un peu par hasard nous nous sommes laissés tenter par la deco sans chichi et par la curiosité de la cuisine coréenne 
Assiettes copieuses, bonne présentation, tarifs abordables...
Sympathique, à tester"
761,5,Bruno,4.0,Rédigé le 1 décembre 2017,A découvrir,"Un restaurant coréen à découvrir. Un service excellent, rapide et courtois. Des plats très bon et généreux. Un cadre très chaleureux surtout au fond du restaurant. 
Un endroit à découvrir."
762,5,Hanoismi,4.0,Rédigé le 1 décembre 2017,De belles saveurs !,"Très bonne cuisine coréenne pleine de saveurs. Tous les plats que nous avons commandés étaient excellents : raviolis grillés, crêpe coréenne, ragoûts, bibimbap...

Le cadre est raffiné, ce qui change des restaurants asiatiques en général, et le personnel très sympathique.
Quant à l'addition, elle est raisonnable.

Un sans faute, nous y retournerons sans hésiter !"
763,5,Michel356,4.0,Rédigé le 11 novembre 2017,Très bien,"Cadre très zen , personnel attentif et très classe , on se sent très bien , la cuisine Coréenne , salades, miso , brochettes tout est bon avec plein de saveurs recherchés 
Prix doux"
764,5,Sophie T,4.0,Rédigé le 6 novembre 2017,Belle découverte,"J’ai découvert la cuisine coréenne. Le personnel et le cadre du restaurant sont très agréables. Nous avons pris un menu pour deux de bœuf braisé, le repas était copieux et très bon. 
Je conseille tout simplement"
765,5,Gagz,5.0,Rédigé le 1 novembre 2017,Belle decouverte,"Tombé sur ce restaurant au hasard lors d'une promenade à lyon, fut une belle découverte pour moi qui ne connaissais pas la cuisine coréenne. Joli cadre à l'ambiance raffinée tout comme la cuisine qui m'a séduite, moi qui aime la cuisine asiatique, celle ci se rapproche beaucoup du japon je trouve, épicé comme il faut, aux saveurs parfaitement équilibrées, bref parfait.
Tarif correct, personnel accueillant et discret prêt à répondre à vos questions...service rapide peut être un peu trop (seul petit bémol), à refaire si l'occasion se représente."
766,5,Guir79,4.0,Rédigé le 31 octobre 2017,Excellent,"Petit voyage en Corée en plein lyon. Ce restaurant mérite vraiment le détour. 
La cuisine y est raffiné et pleine de saveur, le personnel a l’écoute et de très bon conseil. 
Un restaurant à tester impérativement."
767,5,frevel44,4.0,Rédigé le 7 octobre 2017,Très bon restaurant coréen,"Dans le centre de Lyon , une salle toute en longueur. Un restaurant tenu par une famille coréenne qui délivre une cuisine d’une grande fraîcheur. Les plats sont bien cuisinés."
768,5,Hector H,5.0,Rédigé le 17 septembre 2017,Bon,"Bon restau coréen. Un peu cher, mais les produits sont de qualités. 
Le barbecue est excellent ! Cadre sympa, le service est ok. 
Je recommande."
769,5,Frossard_JL,4.0,Rédigé le 10 septembre 2017,1er coréens avec des amis coréens !,Découverte de la cuisine corenne et son fameux bulgogi voir photos accompagné de plein de petits plats algues - kimchi - racine de lotus confit - la viande est excellente - conseil on fini la sauce avec du riz. Personnel au top et à l'écoute. Réserver
770,5,criszag,4.0,Rédigé le 1 juillet 2017,"Premier coréen , pas déçu","Service impeccable, personnel souriant et attentionné 
Barbecue coréen Bulgogi a essayer.
Décor correct ambiance douce"
771,5,Le S P E C T R E,3.0,Rédigé le 26 juin 2017,"Pas mal, mais je m'attendais à mieux","Suite aux excellentes critiques sur Tripadvisor, j'ai choisi ce restaurant.
L'accueil était très sympa, le local beau et propre, mais je n'ai pas été emballé par nos plats. Attention: on a bien mangé, mais je m'attendais à mieux, à plus spécial."
772,5,Fanny C,4.0,Rédigé le 11 juin 2017,"Un très joli cadre, un bon service, des plats bons","Nous avons été bien reçus au Gang Nam, bien que les serveurs soient très discrets. La deco est classe, ainsi que la présentation des plats. Le restaurant propose des plats coréens mais aussi japonais. Nous n'avons goûté pour notre part au Gang Nam que des plats japonais avec le menu Bento. La salade et la soupe miso ainsi que le dessert, nous ont plu. Les sushis également. Nous avons été un peu déçus par les brochettes de poulet, dont le poulet n'était pas assez cuit à notre goût. Je reviendrais bien pour essayer les plats coréens."
773,5,aurelienfranco01,2.0,Rédigé le 10 juin 2017,Bof,Bof et cher pour ce que c est. J ai mangé dans des restos j'ai bien meilleurs ! Même un resto style sushi shop propose de biens meilleurs sushis. Et puis radin sur les sauces...
774,5,Damien F,1.0,Rédigé le 26 mai 2017,Très décevant,Quelle douche froide !!!!! Partis confiants vue les avis publiés sur le site et le petit paumé .... Nous repartons très déçu car des makis qui ne cassent pas 3 pâtes et des plats insipides sans saveurs. Nous ne reviendrons pas. De plus cela reste excessivement cher pour la qualité proposée.
775,5,orpheeberenice,5.0,Rédigé le 19 mai 2017,Excellent,"Nous avons pris un Bulgogi servit pour 2 personnes.  
Tout était très bon même parfait. Du service en passant par l'assiette je n'ai pas été déçu !
Rien a ajouter à par vous le conseiller mille  fois."
776,5,Craps05,4.0,Rédigé le 5 mai 2017,Coréen au top,"L'accueil est très agréable. 
La découverte des saveurs de la cuisine coréenne fut une très belle surprise. 
Le bulgogi est succulent et le service à la hauteur. 
Possibilité de s'orienter sur des spécialités japonaises elles aussi excellentes. 
Bref n'hésitez pas et découvrez la Corée !!!"
777,5,sofab,4.0,Rédigé le 3 mai 2017,Original et bon...,Restaurant traditionnel Coréen avec un service très correct. Une cuisine gourmande et original. Décoration sobre et simple qui reste très agréable. Nous avons passé un très bon moment dans ce restaurant.  Au plaisir de venir goûter d'autres plats.
778,5,Ratapignata06230,5.0,Rédigé le 22 avril 2017,Magnifique !,"Super restaurant ! Voyage en Corée garanti ! Les plats sont originaux, copieux. J y retournerai avec grand plaisir lors d un passage sur Lyon."
779,5,Fab0866,2.0,Rédigé le 18 avril 2017,Déçus au vu des notes TripAdvisor,"Notre Réservation n avait pas été notée malgré une confirmation au téléphone . La gestion des réservations semble aléatoire une autre table de convives à été oubliée ce'soir la. Entrée très bonne mais plat assez fade, déception 😞"
780,5,UxouT,3.0,Rédigé le 15 avril 2017,Pas exceptionnel,"Petit tour dans ce restaurant dont la cuisine semble coréenne principalement et un peu japonaise.
Décor sobre.
Carte proposant un peu trop de choix.
Serveuse pas très souriante.
Malgré cela, les plats étaient plutôt bons et copieux.
Donc au final, c'est bien mais sans plus."
781,5,Elodie P,5.0,Rédigé le 15 avril 2017,Plaisir gustatif !,"Nous sommes allés dîner un soir au Gang Nam, pour découvrir la spécialité coréenne le Bulgogi. Nous avons été bien accueillie et rapidement placé. 

Nous nous sommes régalés, les plats sont généreux et très bien dosés pour éviter le gaspillage. Les raviolis en entrée sont très bon, la viande marinée délicieuse et goûteuse, les légumes frais, le riz bien cuit, la soupe miso excellente... Bref c'était une très belle découverte"
782,5,Anonyme,5.0,Rédigé le 24 mars 2017,Bel accueil avec un très bon...,"Bel accueil avec un très bon service et de nombreuses explications sur la restauration coréenne et japonaise. Nous sommes tous ressortis très agréablement surpris de cette soirée. 
Nous recommandons ce restaurant."
