id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
627,4,Kami M,5.0,Rédigé le 17 novembre 2017,Excellent,"Un repas qui s'est déroulé à merveille, avec pour les enfants un menu spécial digne des plats adultes, pour nous un menu confiance en 5 services qui a été parfait autant sur la présentation que le goût ainsi que le service et un accord plats et vins pour une surprise et une découverte totale.  La poule faisane a été la grande surprise car si j'avais choisi mes plats je ne l'aurais jamais commandée et au final, cela a été mon plat préféré.  Merci encore pour ce bon moment."
628,4,Paul M,5.0,Rédigé le 14 novembre 2017,Valse d'arômes,"Le restaurant joui d'une vue sur Lyon magnifique. Le personnel est à l'écoute et professionnel, du commis au sommelier en passant par le chef de rang et le maître d'hôtel.
La cuisine est raffiné, très bien travaillé. J'ai pour ma part goûté le plat signature du Chef Têtedoie, le HTV:
 Médaillon et pince  d'homard, tête de veau cuit 24 heures, finement découpé tel un carpaccio sur des lentilles vertes et corail. Délicieux. Pour vous dire, je n'aime pas la tête de veau (le plat populaire est servi avec du gras, en bouillon, des choses que je n'apprécie pas). J'ai essayé ce plat suite à la description que m'en fait le personnel et parce que le Chef s'avance avec sa signature, sa patte, son travail s'exprime dans cette assiette et j'ai été bluffé par l'assemblage de son assiette.
Tout le dîner a été parfait, et les prix ne se sont pas encore trop envolés !"
629,4,papapoon,5.0,Rédigé le 13 novembre 2017,Enchantés !,"Sublime, délicieux sont les adjectifs à la hauteur de cette prestation culinaire.
Cadre très agréable et vue magnifique.
Très bon accueil, service de haute volée, rapide, efficace, et attentif.
Menus découverte en ce qui nous concerne, raffinement et bon goût jusqu'au dessert.
Nous reviendrons !"
630,4,keywest d,5.0,Rédigé le 12 novembre 2017,Formidable !!,"Accueil du voiturier excellent, et d une grande gentillesse. 
Accueil  à la réception sympathique, les plats s enchaînent avec une harmonie de saveurs, de parfums et de couleurs époustouflantes, nous sommes chez un très grand chef!!
Service agréable, concerné  et rapide
Nous reviendrons en été, dans ce cadre magnifique,  avec cette vue formidable"
631,4,Claude_Guichard,4.0,Rédigé le 9 novembre 2017,Belle surprise,"Un cadre agréable, une cuisine inventive et exceptionnelle, nous sommes ressortis enchantés !! Bravo au chef et à son équipe."
632,4,frederic D,5.0,Rédigé le 7 novembre 2017,Simplement parfait,"Nous sommes venus entre collègues profiter d’un cadre splendide. La vue de nuit sur Lyon est vraiment sympa 
La cuisine est à la hauteur de la vue. Tout simplement délicieux 
Nous avons choisi le Menu 7 plats « découverte », c’est à dire que c’est le chef qui choisit le menu 
Entrée, plats, desserts ... vraiment sublime et délicieux"
633,4,Eva,5.0,Rédigé le 6 novembre 2017,"Assiettes raffinées , cadre unique","Idéal pour une soirée en amoureux. Un cadre unique sur les hauteurs de Lyon, un service aux petits soins et des assiettes pleines de surprises et de raffinements. 
Mention spéciale à la petite attention du Chef pour les anniversaires ."
634,4,Nath J,5.0,Rédigé le 3 novembre 2017,Parfait,"Un excellent dîner , une belle prestation de l accueil du voiturier , au service , et à une très belle découverte culinaire ... sans oublier une très belle vue . Menu 7 plats avec accord « mets et vins » parfait .... nous reviendrons !"
635,4,euroservicesylvain,3.0,Rédigé le 3 novembre 2017,Service à revoir,"Cuisine satisfaisante mais servie au galop , les entrées non terminées et non débarrassées que la suite arrivait déjà , navrant pour un restaurant qui se veut de haut niveau . un bémol aussi sur la déclinaison de champignons extrêmement salée , le chef amoureux et pressé de retrouver sa belle... service à revoir"
636,4,Elisabeth R,3.0,Rédigé le 2 novembre 2017,déjeuné un ami et ça  femme,Très malle comme restaurant qui est sur la coline ci c'est pour déjeuner en terrasse  c'est pas la peine  de se déplacer à l'intérieur  c'est plus cher que en terrasse
637,4,armand208,4.0,Rédigé le 1 novembre 2017,la tete dans les etoiles,"un déjeuner à l'occasion d'un anniversaire.
le restaurant est très lumineux , bénéficiant d'un magnifique panorama sur la presqu'ile lyonnaise  et au-delà.
le personnel jeune, souriant, discret et efficace (du voiturier au serveur)
concernant le menu, nous nous sommes laissés ""guidés"" par le chef en choisissant le menu inspiration : beaucoup de créativité et d'originalité quant au choix des mets ainsi qu'à la présentation des plats..... une cuisine ""moderne"" avec des mélanges sucrés-salés qui n'oublient pas les fondamentaux..... à découvrir.
une très belle adresse gastronomique."
638,4,EDENLyon,4.0,Rédigé le 1 novembre 2017,POUR FETER LES 70 ANS DE MAMAN,"Nous étions 3 à table .J' avais déjà mangé avec maman dans ce restaurant il y a quelques années et une fois en amoureux .Nous avions été effectivement légèrement incommodé par les odeurs, le repas était bon mais ne m'avait pas spécialement marqué .c'était bien .Il y a un mois nous y sommes retournés .Nous avons pris le menu découverte.J'ai été agréablement surprise .j'ai particulièrement aimé la lotte . Le service était très bien . Je dirais que l'établissement est en progrès .La restauration est un métier difficile et je trouve parfois les critiques très violentes sans pensées pour les équipes qui se cachent derrières."
639,4,patrick b,5.0,Rédigé le 31 octobre 2017,une étoile au Michelin à conseiller,"nous avons déjeuner au restaurant gastronomique formule déjeuner ,accueil par le voiturier impeccable, très pratique ,puis l'accueil au restaurant très sympathique ,puis le service impeccable ,quand à la cuisine rien à dire le tout de grande qualité .nous reviendrons surement dans cet établissement ."
640,4,Rémy M,2.0,Rédigé le 30 octobre 2017,Déception,"Repas en amoureux, qui commencer bien, voiturier, belle table, vus magnifique. On prend la carte même si peu de plats sa reste très tentant. Nous prenons une demi bouteille de blanc à 80 euros chaude... On le signal gentiment on nous répond quelle va refroidir dans le saut de glace....  Puis on nous sert la deuxième entrer où au moment de verser le jus dans l'assiette devant nous, un cheveux si dépose, je le signal au serveur sa qui la ramène en cuisine, où ils ont juste degnié l'enlever sans refaire l'assiette....  étant dessus nous continuons le repas sans faire desclandre mais dessus...  La fin se termine bien, jusqu'à ce que l'on voit notre voiture laisser devant le parking, et oui le voiturier était parti avant nous...  Déception pourtant on se faisait un plaisir de venir dans se restaurant réputer"
641,4,Zen13,4.0,Rédigé le 27 octobre 2017,Un excellent moment en amoureux,"Un excellent moment dans un cadre à couper le souffle.
Très bon conseil sur le vin.
Le menu 7 plats est très copieux avec de très beaux moments comme le homard fumé ou les lentilles sauces champignons dans le plat signature."
642,4,Toph 2,4.0,Rédigé le 18 octobre 2017,Une Table et un cadre exceptionnel,"A l'occasion d'un événement familial particulier nous avons réservé pour une douzaine de convives une table au restaurant La Tetedoie. Nous avons eu le plaisir d'être installés dans le salon privatif à l'étage avec pour l'occasion un grand soleil qui nous a permis de prendre l'apéritif sur la terrasse. Une vue à couper le souffle sur la ville de Lyon, la place Bellecour et les quais de Saône et du Rhone. 
Nous regrettons toutefois que le mobilier n'ai pas été installé avant notre arrivée mais cela reste un détail...
Pour le repas, le foie gras, noix de St Jacques suprême de volaille et le dessert ont ravi nos papilles. L'accord mets et vins lui aussi était à la hauteur de nos attentes. 
Nous remercions vivement toute l'équipe pour les efforts fournis et c'est pourquoi nous vous recommandons cette adresse. 
Le service de voiturier pourrait être amélioré car à notre arrivée le pauvre étant seul, il était débordé mais fort agréable tout de même!
Nous y retourneront très certainement mais de nuit cette fois pour voir le cadre sous un autre jour !
😉"
643,4,Ludo94000,5.0,Rédigé le 17 octobre 2017,Panorama topissime et plats magnifiques,"L’endroit est a la hauteur du standing.
Nous avons pris une formule dégustation de plusieurs plats plus bon et beau les uns que les autres.

Service haut de gamme irréprochable, et une explosion de saveurs et de couleurs a chaque plat.

Un peu onéreux mais dans les prix de cette gamme.

A faire en amoureux pres de la fenetre avec vu sur Lyon."
644,4,brunoparis5,3.0,Rédigé le 15 octobre 2017,Décevant,"Gros potentiel pour ce restaurant avec une magnifique vue sur Lyon
malheureusement les produits ne sont pas toujours au niveau (plusieurs d'entre nous ont eu des truites au gout de marée), et ensuite nous avons eu droit à de la volaille pas cuite, dramatique !
il manque un chef qui contrôle ce qui sort de la cuisine...
nous ne reviendrons pas"
645,4,SVG69,3.0,Rédigé le 14 octobre 2017,Des mets et des odeurs .....,"Une  bonne table avec un très bon service mais des effluves d'égout ( et des moucherons ) ont gâché le repas, certes l'apéritif nous a été offert en ""compensation"" mais ce qui est totalement anormal pour un restautant étoilé , c'est qu'on nous installe à la table en toute connaissance de cause ! Très décevant !"
646,4,Muchu1977,2.0,Rédigé le 9 octobre 2017,Repas d'anniversaire pour un groupe,"Le repas était excellent, mais le service pour un groupe est assez déplorable pour un établissement de ce standing. Le repas était payé en avance mais nous n'avons aucun visu sur la condommation de l'alcool. De plus, il fallait chercher les serveurs pour être servi en vin. Il avait été spécifié des mois en avance, et rappelé peu de temps avant le repas certaines allergies nottament aux crevettes. Malgé cela, il y a eu des crevette en apéritif. L'accompagnement d'un des plats n'était pas celui prévu et aucune information avant le repas à ce sujet. Bref, un service très mèdiocre pour du 1 étoile. Je ne recommande absolument pas pour un groupe."
647,4,Etienne R,5.0,Rédigé le 9 octobre 2017,un moment d'exception,"je suis venu avec un ami pour un diner, et ce qui surprend avant  de s'assoir, c'est la vue plongeante sur Lyon, le reste n'est que plaisir, du service aux différents plats. tout était réussi. bravo..."
648,4,JEAN PIERRE P,5.0,Rédigé le 8 octobre 2017,Exceptionnel !,"J étais déjà venu chez Tetedoie en 2012. 
Cette deuxième visite est tout autant enthousiasmante ! 
Même si nous n étions pas installes au bord de la baie vitrée, la vue panoramique depuis l estrade reste exceptionnelle et le cadre est moderne, soignée et tres chaleureux.
Accueil très sympathique de la part d une équipe, jeune, professionnelle et attentive. Le service est parfait ! 
Une remarque cependant ...Mr Tetedoie traverse régulièrement la salle ...un sourire attentif en direction des clients qu il croise sur son chemin serait le bienvenu ! 
Nous avons choisi un menu découverte en 5 services à l appréciation du chef ... c est juste magnifique pour les yeux, subtile réjouissant pour les papilles ...une très belle expérience culinaire entre tradition et modernité audacieuse ! 
Superbe !"
649,4,Olivier B,5.0,Rédigé le 7 octobre 2017,Magnifique menu surprise du Chef,"Nous nous sommes décidés pour le menu surprise du Chef, 7 plats, magnifique de gouts, de travail, de présentation et de découvertes. Le tout accompagné par un Chambolle Musigny grand cru, une superbe expérience à recommander. Belle table de deux légèrement surélevée permettant une vue magnifique sur Lyon illuminé.
Vous avez également un salon fumeur très confortable, un parking avec valet et un service d'accueil impeccable. Bon service et pas trop guindé."
650,4,François B,5.0,Rédigé le 3 octobre 2017,Très bon restaurant gastronomique,"Excellent repas surprise, service très professionnel.
Nous avons eu la chance d'avoir une table vers la baie vitrée, avec la vus sur Lyon.
Carte des vins très alléchante."
651,4,Guillaume F,5.0,Rédigé le 2 octobre 2017,Topissime,"Un cadre enchanteresque mêlant contemporain et esprit culinaire! un régal pour les papilles plein de bon sens. relativement copieux pour un gastro, on a vraiment apprécié le menu ""carte blanche"".
On ne se trompe pas chez TETEDOIE."
652,4,Sletter S,3.0,Rédigé le 30 septembre 2017,Repas excellent mais service indigne d'un restaurant étoilé,"Nous sommes habitués de cette adresse, nous y mangeons plusieurs fois par an. Le cadre est beau, moderne et raffiné avec une très belle vue sur Lyon ! La nourriture est (vraiment) excellente, les plats varient régulièrement - impossible d'être déçu selon nous sur ce côté la !!
En revanche c'est la deuxième fois en 6 mois que nous constatons un service déplorable. 
Pour commencer, nous avons appris qu'une table s'était libérée en bordure de baie vitrée - nous étions installés sur les banquettes - et lorsque nous avons demandé à bénéficier de cet emplacement qui a une plus belle vue, cela nous a été refusé.
Ensuite, nous demandons la carte des apéritifs et le serveur nous indique qu'il n'existe pas de carte apéritifs autre que la carte des vins. Nous décidons de commander 2 gin-tonics et avons eu la mauvaise surprise de les voir facturer plus de 20€ pièce lorsque nous avons demandé l'addition.
Pour finir, en milieu de repas, nous demandons au serveur notre eau pétillante et il nous indique que la bouteille est terminée. Je lui fais remarqué que nous avons bu 2 verres d'eau et que cela est impossible. Il me répond que ""ça devait être de grands verres d'eau"" et s'en va - surprise supplémentaire sur l'addition nous constatons 3 bouteilles d'eau facturées.
En résumé un magnifique cadre, des mets raffinés et un service déplorable."
653,4,Emilie O,3.0,Rédigé le 30 septembre 2017,Décevant,"Rien à redire sur la cuisine : d'une finesse, d'une audace et riche de saveurs merveilleuses. Mais avec un menu à 140€ on s'attend à un service irréprochable (et on est en droit de le faire !) : devoir réclamer du pain à deux reprises (car la première fois nous avons attendu presque 5 minutes que quelqu'un vienne à nous et nous attendions pour déguster notre plat avec du pain...mais rien...personne n'a remarqué que nous cherchions désespérément du regard l'arrivée de la corbeille de pain avec nos plats intacts devant nous...), avoir son verre d'eau vide sans qu'un serveur s'en aperçoive, ne pas avoir de conseils sur l'ordre dans lequel déguster ses fromages, sentir une odeur de transpiration assez peu supportable d'un serveur, trouver une coquille de pince de homard dans l'un des plats, avoir des éléments manquants dans une des assiettes de desserts... bref cela fait beaucoup, beaucoup trop pour un établissement aussi haut de gamme. J'ai fait plusieurs étoilés et j'ai, presque à chaque fois, été plutôt déçue de la cuisine au vu des tarifs pratiqués, mais ici ce qui est ahurissant c'est que la cuisine vaut le prix demandé, sans hésitation...mais le service n'est vraiment pas à la hauteur. L'étoile est bien dans l'assiette, toutefois elle ne brille pas car elle s'éteint par le manque d'attention du personnel. Très très dommage. Il ne fera pas partie de mes étoiles à répéter."
654,4,Philippe B,5.0,Rédigé le 28 septembre 2017,Topissime !!!,"Lyon a ses pieds,
un service au petits soins, chaleureux professionnel mais aussi discret,
des plats inventifs et parfaitement préparés,
Bref, une superbe soirée !

Merci à toute l’équipe"
655,4,cashmeer2017,2.0,Rédigé le 28 septembre 2017,Décevant,"Sommes allés en couple un dimanche soir, fin août.
Avons choisi menu à 7 plats à 110€...

Apéritifs : les verres sont grands mais le contenu vraiment mesquin de plus nous n'avons pas apprécié le champagne servi au verre...16€, ça commençait bien mal!
La suite a confirmé notre première impression...!

Repas : succession de plats dont la quantité dans l'assiette est vraiment déplorable...
ex: un plat à base de poisson (poisson maigre). la portion de poisson representait la surface d'un timbre poste...
ex : un plat à base de sardine marinée: un malheureux filet non écaillé..., désolé, pour nous, ce n'est pas de la grande cuisine... 
Arrivés au quatrième service, nous avons demandé à écourter le repas tellement nous étions mécontents....
A part la vue, nous n'avons rien trouvé de bon dans ce restaurant...malgré son étoile qui va finir par ne plus scintiller...!"
656,4,Nath0268,5.0,Rédigé le 27 septembre 2017,Magnifique decouverte,"Tout est parfait!
Dès l'accueil au téléphone le ton est donné: contact chalereux et grande gentillesse.
La décoration du restaurant est très soignée et la vue à couper le souffle. 
Le service est tres attentionné sans être pesant.
Les plats sont savoureux, des goûts subtiles et rafinés. Et très beaux!
Un excellent rapport qualité / prix pour un restaurant gastronomique."
657,4,Aurelie G,4.0,Rédigé le 27 septembre 2017,Repas délicieux..mais,"Nous avons choisi le menu découverte qui était vraiment parfait, rien à redire tout était excellent, découvertes de nouvelles saveurs, des associations surprenantes.. vraiment un très bon moment c'était parfait. La vue est également très joli et le cadre très agréable. Seul petit bémol.. le service... pas digne de ce type d'établissement. Nous étions un groupe et nous avons eu la sensation d'avoir l'apprenti comme serveur.. la plupart des plats n'étaient pas annoncés ni présenter, notamment pour les amuses bouches.. nous avons découverts la plupart du temps ce que nous mangions. Les assiettes étaient déposées à la va-vite, le vin pas servi, nous étions obliger de relancer.. c'est vraiment dommage car tout était parfait, mais nous étions vraiment déçus de ce service vraiment pas à la hauteur du lieu et des lieux mets."
658,4,tillermand,5.0,Rédigé le 25 septembre 2017,Le sommet au sommet de la colline,"Bel emplacement avec vue superbe sur Lyon de nuit et établissement moderne. A notre demande le personnel à même eu la gentillesse d'éteindre la climatisation pour que nous nous sentions à l'aise. Nous avons pris le menu carte blanche 9 plats et avons été comblés . Superbe travail sur la courgette au travers de deux plats consécutifs de poissons. Une assiette de fraîcheur avec diverses préparations de tomates très originale et réussie et malgré que nous ayons un menu nous avons eu droit au plat signature 'HTV' soit Homard tête de veau! Seul bémol, ne pas pouvoir y retourner plus souvent et peut-être l'assiette des fromages du menu qui s'est terminée avec un fromage à l'ail et au poivre qui écrase me goût des autres fromages et rend difficile le choix du vent pour les fromages.

À noter que le service bien que parfait est assez décontracté et pas guindé pour un deux étoiles, ce qui nous a plu.

À ne manquer sous aucun prétexte !"
659,4,assdir69,4.0,Rédigé le 19 septembre 2017,Belle table pour moment d'exception,"Le restaurant vaut le détour pour ses mets raffinés et surprenants quelquefois par les associations réalisées et pour sa magnifique vue sur Lyon. 
Venue pour célébrer un anniversaire, j'ai apprécié l'attention portée pour l'occasion !
Le seul petit bémol pour moi était le niveau sonore de la salle car j'apprécie un univers feutré et calme pour ce standing."
660,4,Estelle C,5.0,Rédigé le 17 septembre 2017,La Terrasse pour nos 1 an de mariage,"Quoi de mieux qu'un bon restaurant avec une vue panoramique sur Lyon et le Mont Blanc en arrière plan. 

Le 20 août dernier nous fêtions nos noces de cotons et souhaitions marquer le coup. Nous nous y sommes pris au dernier moment et pourtant, le personnel super sympathique, a pu nous trouver une table pour que nous puissions profiter d'un bon repas et de la très belle vue. 

Les plats sont raffinés, bien présentés, la quantité est largement suffisante et le tout est accompagné d'un bon vin. Le service est impeccable ! Le rapport qualité/prix est à la hauteur !

Nous reviendrons avec des Amis ou de la famille pour leur faire profiter de cette belle cuisine et de ce beau cadre !"
661,4,claude d,5.0,Rédigé le 15 septembre 2017,Cadre grandiose,"Cadre sublime - insistez pour avoir une table près de la terrasse - 
Menu gastronomique très intéressant beaucoup de saveurs et de découvertes 
On cale un peu sur la fin 
Service sympathique mais manque un peu de vigilance en négligeant de redonner du pain pour le fromage
Vins au verre un peu jeunes pour profiter pleinement des plats"
662,4,Eliseo69,5.0,Rédigé le 14 septembre 2017,Exceptionnel,"Des produits d'exception merveilleusement bien accommodés, assiettes généreuses *,  On n'avait pris le menu à 110€, 7 plats, et, au regard de ce que l'on a mangé, ce n'était pas si cher finalement ... 

*quand je dis ""généreuses"", c'est par rapport aux resto gastronomiques en général... Ici, nous avons suffisamment de bouchées pour nous délecter sur chacun des plats. Et, le homard ou les ris de veau ne se cachent pas derrière un petit pois !

Il n'est pas le premier étoilé que nous faisons, mais il est parmi les tous meilleurs resto que nous connaissons, un sans faute !

Nota :
Pas compris l'accord tête de veau / homard, mais j'ai adoré sa glace assortie. 
Ris de veau exceptionnel (une ou 2 ""chips"" de plus seraient un plus pour + de croquant).
Débit, clarté et volume des menus récités par les serveurs sont perfectibles."
663,4,Tond95,3.0,Rédigé le 9 septembre 2017,Déçus,"Nous avons pris le menu saveurs de nos régions à plus de 60 euros. Nous avions une table avec une vue panoramique magnifique. En ce qui concerne le menu, nous n avons pas été emballés. Question de goûts peut être."
664,4,Diabolopac,4.0,Rédigé le 8 septembre 2017,Un dîner presque  parfait!,"Nous y sommes venus pour un moment exceptionnel et nous n avons pas été déçu. 
Service voiturier offert et très efficace.
Réception très grand standing
Une fois à table, peu d attente et le ballet commence: 
le maître d hôtel nous accueille, le sommelier, puis les serveurs nous amènent les premiers plats.
La qualité et l efficacite du service sont au rendez-vous.
Nous avions choisit une carte blanche en 5 services. Les mets sont à la hauteur de l étoile du restaurant.
La vue sur Lyon mérite vraiment le coup d oeil.
Un moment de plaisir presque parfait!
""Presque"" parce que les tarifs sont aussi à la hauteur de l étoile du restaurant mais cela ne gâche aucunement le plaisir.
Je conseil grandement cet endroit a tout bon gastronome averti."
665,4,Pierre B,5.0,Rédigé le 8 septembre 2017,Sublimissime! Epoustouflant! A tomber!,"De passage à Lyon, je vais chez Têtedoie car je voulais un restaurant une étoile Michelin et il était un des rares à être ouvert en août.
Bien que j'aille fréquemment dans des restaurants étoilés, je suis tombé de ma chaise. D'abord la vue, immense baie vitrée sur les hauteurs de Lyon, avec toute la ville à mes pieds. Ensuite la gentillesse et le raffinement du service. Mais surtout,  je pèse mes mots, Christian Têtedoie a du génie.
Le menu dégustation en neuf plats est un éblouissement: de ses amuse bouche (ne ratez pas la crevette à la mélisse), aux poissons et aux viandes.
Du coup, j'y suis retourné le lendemain où j'ai dîné à la carte. Et j'ai prolongé de 24h mon séjour à Lyon pour y aller une 3e fois. Re-menu dégustation en 9 plats,modifié spécialement pour moi pour que je n'aie pas la même chose que le 1er jour!

Petit conseil: vous avez le choix entre le plateau de fromages et un fromage travaillé; choisissez le second.

Ce n'était pas un dîner, c'était un festival. Un grand grand restaurant.

J'irai à Lyon en octobre spécialement pour retourner (plusieurs fois) chez Têtedoie.

N'hésitez pas, foncez-y."
666,4,iblieve69,5.0,Rédigé le 6 septembre 2017,Ce restaurant mériterait 3 étoiles !,"J'ai eu la chance de manger dans plusieurs grands restaurants lyonnais et Tête d'oie est sans doute le chef qui m'a le plus ravi les papilles. Textures des différents mets, saveurs subtiles ou explosives, service aux petits soins, tout était parfait! 
L'étoile au Michelin est largement mérité et semble même trop solitaire à mon goût, sans oublier le cadre enchanteur et la vue imprenable sur Lyon.
Allez-y les yeux fermés!"
667,4,vicarini h,5.0,Rédigé le 6 septembre 2017,Superbe vue sur Lyon,"Super hôtel sur les hauteurs de Lyon. Une grande baie vitrée pour admirer la vue.
Plusieurs menus sont proposés pour pouvoir varier les plaisirs.
Nous avons opté pour le menu en 5 plats, vraiment superbe.
Tout était excellent, juste cuisson et juste assaisonnement.
Un sommelier qui nous a conseillé un excellent vin.
Bref que du bonheur."
668,4,Abel5478,4.0,Rédigé le 5 septembre 2017,Belle réussite,"Voici une bien belle adresse lyonnaise tout en finesse et élégance tant au niveau de la cuisine que du cadre. Ça change des bouchons ....
Excellente maitrise des cuissons et des mélanges de saveurs, bravo!

Petit point d'amélioration au niveau du service, serveur trop speed en ce qui nous concernait.

Maître d'hôtel à lunettes et sommelier compétents"
669,4,plume28,4.0,Rédigé le 3 septembre 2017,Beau restaurant gastronomique,"Mets de très grande qualité, saveurs et associations surprenantes et originales,
Le cadre est satisfaisant avec une très belle vue sur Fourviere .
Bon moment à refaire  !"
670,4,Cyril,3.0,Rédigé le 3 septembre 2017,Bon repas mais vraiment perfectible !,"On va commencer par les points positifs, bonne cuisine bien réalisé, SUPER CADRE ET VUE ÉPOUSTOUFLANTE, belle salle !
Maintenant les points perfectible, la salle est un peu voir même beaucoup bruyante (Le restaurant était complet quand nous y sommes allez) de plus nous étions proche des cuisines et on entendais assez bien le bruit y afférent. 
Avec les serveurs qui parle pas très fort c'est difficile à entendre. 
Mais alors le point qui me ferais ne plus y retourner (d'ailleurs je devais y retourner dans 1 mois à 4, et bien on iras ailleurs), en repartant nous avons ""le chef"" à l'accueil nous pensions qu'il était la pour saluer ces clients (comme dans certaines tables) et bien non, il nous es passé devant sans même un bonjour ni un regard, il ne faudrait pas oublier que ce sont les clients qui font vivre cet établissement !"
671,4,Michel L,4.0,Rédigé le 1 septembre 2017,Le HTV vaut l'expérience !,Au restaurant gastronomique le plat signature du chef étoilé est le HTV  (le homard tête de veau) que vous devez absolument déguster. Le reste du menu est agréable également.  Quelques menus découvertes aussi ( inspiration du moment ). La carte  des vins est bien remplie. Beaucoup de blancs  car le chef travaille surtout les poissons et les crustacés.  Demander un table le long de la vitre pour le point de vue.  Réservation fortement suggérée.
672,4,sandralou2018,1.0,Rédigé le 30 août 2017,Réservation faite 1 mois à l'avance : annulation du restaurant à la dernière minute,"Très décevant, nous avions réservé 1 mois à l'avance, le jour J nous arrivons au resto à l'heure prévue 20h15 et on nous annonce que le 2ème service en terrasse est annulé... aucun appel téléphonique pour prévenir. L'accueil est limite (personnel pas au point) et la moindre des choses est de proposer un dédommagement !!! 
Nous sommes persuadés que l'annulation n'était pas due au temps mais plutôt à une privatisation des lieux...
Aucune envie d'y retourner !"
673,4,arnaud c,4.0,Rédigé le 29 août 2017,1ère expérience étoilée,"Une excellente soirée 
Les + : le cadre, la vue, le cocktail au champagne, les conseils du sommelier, la présentation des plats

Les - : le manque d'information tarifaire pour ce qui est apéritif et/ou coupe en fin de repas qui peuvent faire exploser l'addition, le voiturier un peu hautain quand on est jeune et qu'on roule pas en allemande"
674,4,Hector_69330,4.0,Rédigé le 28 août 2017,"un tres bon moment, à tous points de vue","une réservation de dernière minute, un accueil parfait, la vue toujours imprenable
nous avons opté our le repas ""du chef"", une surprise gustative à la hauteur, des mets rafinés.
seules ombres au tableau, la présentation des assiettes pas la serveuse qui a un débit de parole impressionnant, mais pas toujours compréhensibles, et le prix du vin au verre"
675,4,pecmj,3.0,Rédigé le 25 août 2017,cuisine exceptionnelle mais quelques déceptions,"La cuisine et le lieu sont fantastiques mais que dire de l'état de proprété des toilettes hommes qui est indigne de cet endroit. Le service est inconstant et manque de rigueur.

De plus la salle gastronomique sert de lieu de passage (autres salles ?) et cela nuit à la tranquillité du lieu.

Je reviendrais certainement car vaut le détour."
676,4,Taz69740,5.0,Rédigé le 23 août 2017,Excellent,"Très bonne cuisine tres bien présentée.
Les desserts merveilleusement beau bon. A refaire sans hésiter.
Avec une vue magnifique sur lyon.
Menu enfant parfait également."
677,4,gauliard2017,5.0,Rédigé le 22 août 2017,RAPPORT QUALITE /PRIX HORS PAIR,"le menu ""carte blanche"" à 7 plats est une merveille, que ce soit quant à la présentation, l'assemblage des saveurs et bien entendu la qualité des produits utilisés.

Une très belle carte des vins

Un service  discret et efficace

un cadre très plaisant avec une vue sur Lyon magnifique

Je connais des 3 étoiles qui ne l'égalent pas

PS s'inquiéter de la présence de wifi dans ce genre d’établissement confine à l'hérésie!!"
678,4,Emma G,5.0,Rédigé le 20 août 2017,Menu decouverte,"Rien à redire pour cet étoilé, on s'est régalé du début à la fin, le service est vraiment rapide, ce qui est appréciable pour un menu 5/7/9 plats! Tout etait parfait et excellent rapport qualité prix."
679,4,Nicolas F,5.0,Rédigé le 19 août 2017,Une très bonne soirée passée dans votre restaurant.,"La réservation et l'accueil ont été parfaits. Nous avons particulièrement apprécié l'e-mail de confirmation demandant si c'était pour une occasion particulière, et la délicate attention en découlant lors du repas. Le service a été quasi-impeccable, une fausse note - deuxième bouteille d'eau qui a mis longtemps à venir, le reste parfait, grâce à une équipe de serveurs attentionnés mais sachant parfaitement se tenir à l'écart et attendre quand il faut pour intervenir, bravo à eux.

Le cadre est exceptionnel, grâce à la vue bien évidemment, mais aussi une salle bien distribuée, des tables espacées et un niveau sonore très bien, qui permet de s'entendre à table.

Concernant la qualité des mets, c'est tout-à-fait digne d'une cuisine étoilée, énormément de soin apportée à la présentation, des légumes, poissons et viandes de premier choix. Les accords entre les différents éléments d'un même plat sont justes, je pense particulièrement au plat signature, le ""HTV"". C'est audacieux et réussi. Je mets un bémol pour l'un des convives, qui est en délicatesse avec les viandes/ certains poissons peu ou pas cuits - sardine cuite au sel et filet de veau ont eu du mal à passer. Personnellement, j'ai tout trouvé très bien, voire remarquable. J'aime beaucoup le concept du menu Carte Blanche, sans lequel je n'aurais vraisemblablement pas tenté le concept terre/mer du HTV tête de veau /homard, cela permet de belles découvertes, mais c'est à double-tranchant, même en précisant lors de la commande le type de plat que l'on souhaiterait éviter. Si comme moi vous êtes curieux et prêt à manger ""de tout"", il n'y a pas à hésiter. Les desserts, à base de fruits en ce moment, sont très bons, très frais, avec beaucoup de goût. Les sauces, émulsions liant les différents plats sont judicieusement choisis.

Ce fut une très belle soirée grâce à toute votre équipe, je vous souhaite un futur pluri-étoilé."
680,4,MxmFllt,4.0,Rédigé le 18 août 2017,Très bonne cuisine sublimée par le cadre,"Une très bonne expérience.
Le cadre est fantastique, avec une vue incroyable sur Lyon. Nous avions une table très bien placée le long de l'immense baie vitrée.
Nous avons pris le menu ""Cuisine de nos régions"" : très bon. Mention spéciale pour le dessert.
Le service était très bien."
681,4,Antony R,5.0,Rédigé le 17 août 2017,Merveilleux,"Endroit magique pour un diner en couple. Vue exceptionnelle  de Lyon et salle contemporaine! 
Dans l'assiette zéro fautes. 
Autant pour les yeux que pour nos papilles. Vous méritez largement votre étoile. Service parfait sans être présent.
Merci pour ce délicieux moment."
